index,temp,windspeed,humidity,precip,pressure,dailyprecip,dailysnow,fog,rain,snow,conditions_Clear,conditions_Haze,conditions_Heavy Rain,conditions_Heavy Snow,conditions_Light Freezing Fog,conditions_Light Freezing Rain,conditions_Light Rain,conditions_Light Snow,conditions_Mostly Cloudy,conditions_Overcast,conditions_Partly Cloudy,conditions_Rain,conditions_Scattered Clouds,conditions_Snow,conditions_Unknown,windspeed_roll_5,windspeed_target
2016-01-17 03:15:00,39.9,5.8,58.0,0.0,29.85,0.05,0.4,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0,6.9
2016-01-17 03:51:00,39.0,5.8,55.0,0.0,29.83,0.05,0.4,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.779999999999999,6.9
2016-01-17 04:51:00,37.0,6.9,50.0,0.0,29.84,0.05,0.4,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.54,8.1
2016-01-17 05:51:00,36.0,6.9,50.0,0.0,29.83,0.05,0.4,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,9.2
2016-01-17 06:51:00,35.1,8.1,52.0,0.0,29.84,0.05,0.4,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,8.1
2016-01-17 07:51:00,35.1,9.2,50.0,0.0,29.86,0.05,0.4,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.38,6.9
2016-01-17 08:51:00,35.1,8.1,52.0,0.0,29.87,0.05,0.4,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.840000000000001,9.2
2016-01-17 09:51:00,35.1,6.9,50.0,0.0,29.89,0.05,0.4,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.839999999999999,4.6
2016-01-17 10:51:00,35.1,9.2,50.0,0.0,29.86,0.05,0.4,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.3,5.8
2016-01-17 11:51:00,36.0,4.6,48.0,0.0,29.85,0.05,0.4,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.6,8.1
2016-01-17 12:51:00,36.0,5.8,48.0,0.0,29.8,0.05,0.4,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.92,6.9
2016-01-17 13:51:00,35.1,8.1,48.0,0.0,29.78,0.05,0.4,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.919999999999999,6.9
2016-01-17 14:51:00,34.0,6.9,54.0,0.0,29.76,0.05,0.4,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.92,3.5
2016-01-17 15:51:00,30.9,6.9,76.0,0.0,29.73,0.05,0.4,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.459999999999999,4.6
2016-01-17 16:51:00,30.0,3.5,85.0,0.02,29.74,0.05,0.4,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.24,4.6
2016-01-17 17:51:00,30.0,4.6,85.0,0.02,29.74,0.05,0.4,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.0,5.8
2016-01-17 18:29:00,30.0,4.6,82.0,0.0,29.75,0.05,0.4,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.3,5.8
2016-01-17 18:40:00,30.0,5.8,82.0,0.01,29.75,0.05,0.4,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.08,3.5
2016-01-17 18:51:00,30.0,5.8,82.0,0.01,29.73,0.05,0.4,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.859999999999999,3.5
2016-01-17 19:07:00,30.0,3.5,82.0,0.0,29.74,0.05,0.4,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.859999999999999,5.8
2016-01-17 19:51:00,30.0,3.5,82.0,0.0,29.72,0.05,0.4,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.639999999999999,5.8
2016-01-17 20:10:00,30.0,5.8,82.0,0.0,29.74,0.05,0.4,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.88,4.6
2016-01-17 20:36:00,30.0,5.8,82.0,0.0,29.74,0.05,0.4,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.88,3.5
2016-01-17 20:51:00,30.0,4.6,79.0,0.0,29.72,0.05,0.4,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.640000000000001,3.5
2016-01-17 21:33:00,30.0,3.5,79.0,0.0,29.73,0.05,0.4,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.640000000000001,4.6
2016-01-17 21:51:00,30.0,3.5,79.0,0.0,29.7,0.05,0.4,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.640000000000001,4.6
2016-01-17 22:51:00,30.9,4.6,76.0,0.0,29.7,0.05,0.4,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.4,4.6
2016-01-17 23:51:00,30.9,4.6,76.0,0.0,29.69,0.05,0.4,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.159999999999999,5.8
2016-01-18 00:51:00,30.9,4.6,72.0,0.0,29.68,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.159999999999999,5.8
2016-01-18 01:51:00,30.9,5.8,76.0,0.0,29.68,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.619999999999999,16.1
2016-01-18 02:51:00,30.0,5.8,79.0,0.0,29.68,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08,12.7
2016-01-18 03:51:00,30.0,16.1,61.0,0.0,29.69,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.38,15.0
2016-01-18 04:51:00,28.9,12.7,43.0,0.0,29.7,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.0,13.8
2016-01-18 05:51:00,27.0,15.0,36.0,0.0,29.73,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.080000000000002,16.1
2016-01-18 06:32:00,21.9,13.8,72.0,0.0,29.79,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.68,12.7
2016-01-18 06:43:00,23.0,16.1,65.0,0.0,29.79,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.74,10.4
2016-01-18 06:51:00,23.0,12.7,60.0,0.0,29.78,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14.059999999999999,4.6
2016-01-18 07:51:00,21.9,10.4,51.0,0.0,29.79,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13.6,10.4
2016-01-18 08:51:00,23.0,4.6,44.0,0.0,29.84,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.52,10.4
2016-01-18 09:51:00,23.0,10.4,42.0,0.0,29.83,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.84,18.4
2016-01-18 10:51:00,24.1,10.4,37.0,0.0,29.84,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7,18.4
2016-01-18 11:51:00,26.1,18.4,34.0,0.0,29.83,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.84,10.4
2016-01-18 12:51:00,26.1,18.4,31.0,0.0,29.82,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.44,12.7
2016-01-18 13:51:00,28.0,10.4,27.0,0.0,29.81,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13.6,18.4
2016-01-18 14:51:00,26.1,12.7,30.0,0.0,29.83,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14.059999999999999,9.2
2016-01-18 15:51:00,25.0,18.4,31.0,0.0,29.85,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15.66,10.4
2016-01-18 16:51:00,23.0,9.2,39.0,0.0,29.87,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.819999999999999,10.4
2016-01-18 17:51:00,23.0,10.4,40.0,0.0,29.9,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.22,19.6
2016-01-18 18:51:00,21.9,10.4,40.0,0.0,29.94,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.22,13.8
2016-01-18 19:51:00,21.0,19.6,44.0,0.0,29.94,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6,11.5
2016-01-18 20:51:00,19.9,13.8,42.0,0.0,29.96,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.680000000000001,8.1
2016-01-18 21:51:00,19.9,11.5,42.0,0.0,29.99,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.14,11.5
2016-01-18 22:51:00,19.0,8.1,46.0,0.0,29.97,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.68,15.0
2016-01-18 23:51:00,18.0,11.5,48.0,0.0,29.97,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,9.2
2016-01-19 00:51:00,18.0,15.0,48.0,0.0,29.99,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.98,13.8
2016-01-19 01:51:00,17.1,9.2,50.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.059999999999999,10.4
2016-01-19 02:51:00,17.1,13.8,47.0,0.0,29.99,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.52,11.5
2016-01-19 03:51:00,17.1,10.4,50.0,0.0,29.99,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.98,10.4
2016-01-19 04:51:00,17.1,11.5,50.0,0.0,29.99,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.98,12.7
2016-01-19 05:51:00,17.1,10.4,50.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.06,16.1
2016-01-19 06:51:00,16.0,12.7,52.0,0.0,30.01,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76,11.5
2016-01-19 07:51:00,16.0,16.1,52.0,0.0,30.02,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.22,15.0
2016-01-19 08:51:00,18.0,11.5,50.0,0.0,30.01,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.440000000000001,16.1
2016-01-19 09:51:00,19.9,15.0,46.0,0.0,30.01,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.14,16.1
2016-01-19 10:51:00,23.0,16.1,40.0,0.0,30.01,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.280000000000001,10.4
2016-01-19 11:51:00,24.1,16.1,38.0,0.0,29.99,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.960000000000003,11.5
2016-01-19 12:51:00,25.0,10.4,39.0,0.0,29.98,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.820000000000002,10.4
2016-01-19 13:51:00,26.1,11.5,37.0,0.0,29.96,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.820000000000002,9.2
2016-01-19 14:51:00,27.0,10.4,36.0,0.0,29.98,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,9.2
2016-01-19 15:51:00,28.0,9.2,33.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.52,6.9
2016-01-19 16:51:00,28.0,9.2,33.0,0.0,30.03,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.14,6.9
2016-01-19 17:51:00,28.0,6.9,33.0,0.0,30.05,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.440000000000001,12.7
2016-01-19 18:51:00,27.0,6.9,34.0,0.0,30.07,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.52,11.5
2016-01-19 19:51:00,27.0,12.7,39.0,0.0,30.09,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.98,3.5
2016-01-19 20:51:00,27.0,11.5,43.0,0.0,30.08,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.440000000000001,6.9
2016-01-19 21:51:00,27.0,3.5,47.0,0.0,30.09,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3,8.1
2016-01-19 22:51:00,28.0,6.9,47.0,0.0,30.13,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.3,6.9
2016-01-19 23:51:00,28.0,8.1,49.0,0.0,30.13,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.540000000000001,6.9
2016-01-20 00:51:00,28.9,6.9,49.0,0.0,30.12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.38,10.4
2016-01-20 01:51:00,28.0,6.9,51.0,0.0,30.14,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.459999999999999,4.6
2016-01-20 02:51:00,28.0,10.4,53.0,0.0,30.14,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.840000000000001,3.5
2016-01-20 03:51:00,28.0,4.6,56.0,0.0,30.16,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.380000000000001,5.8
2016-01-20 04:51:00,27.0,3.5,58.0,0.0,30.19,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.459999999999999,5.8
2016-01-20 05:51:00,28.0,5.8,58.0,0.0,30.19,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.24,6.9
2016-01-20 06:51:00,28.0,5.8,58.0,0.0,30.21,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0200000000000005,8.1
2016-01-20 07:51:00,28.9,6.9,56.0,0.0,30.21,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.32,9.2
2016-01-20 08:51:00,30.0,8.1,54.0,0.0,30.22,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0200000000000005,6.9
2016-01-20 09:51:00,30.9,9.2,50.0,0.0,30.2,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.159999999999999,6.9
2016-01-20 10:51:00,33.1,6.9,48.0,0.0,30.19,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.38,8.1
2016-01-20 11:51:00,35.1,6.9,44.0,0.0,30.16,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,8.1
2016-01-20 12:51:00,36.0,8.1,44.0,0.0,30.13,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.840000000000001,4.6
2016-01-20 13:51:00,36.0,8.1,41.0,0.0,30.11,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.839999999999999,5.8
2016-01-20 14:51:00,36.0,4.6,43.0,0.0,30.1,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.92,4.6
2016-01-20 15:51:00,36.0,5.8,41.0,0.0,30.09,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,4.6
2016-01-20 16:51:00,35.1,4.6,42.0,0.0,30.09,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.24,5.8
2016-01-20 17:51:00,34.0,4.6,46.0,0.0,30.09,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.54,4.6
2016-01-20 18:51:00,34.0,5.8,46.0,0.0,30.09,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.08,3.5
2016-01-20 19:51:00,33.1,4.6,48.0,0.0,30.08,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.08,5.8
2016-01-20 20:51:00,33.1,3.5,50.0,0.0,30.08,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.619999999999999,5.8
2016-01-20 21:51:00,32.0,5.8,50.0,0.0,30.08,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.86,3.5
2016-01-20 22:51:00,30.9,5.8,52.0,0.0,30.07,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.1,3.5
2016-01-20 23:51:00,30.9,3.5,52.0,0.0,30.07,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.640000000000001,6.9
2016-01-21 00:51:00,30.0,3.5,51.0,0.0,30.06,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.42,5.8
2016-01-21 01:51:00,30.0,6.9,51.0,0.0,30.07,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.1,5.8
2016-01-21 02:51:00,28.9,5.8,51.0,0.0,30.07,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.1,8.1
2016-01-21 03:51:00,28.0,5.8,53.0,0.0,30.07,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.1,4.6
2016-01-21 04:51:00,27.0,8.1,53.0,0.0,30.08,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0200000000000005,6.9
2016-01-21 05:51:00,27.0,4.6,53.0,0.0,30.1,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.24,8.1
2016-01-21 06:51:00,27.0,6.9,56.0,0.0,30.13,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.24,8.1
2016-01-21 07:51:00,27.0,8.1,56.0,0.0,30.14,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,3.5
2016-01-21 08:51:00,28.0,8.1,53.0,0.0,30.15,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.159999999999999,4.6
2016-01-21 09:51:00,30.0,3.5,45.0,0.0,30.16,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.24,9.2
2016-01-21 10:51:00,32.0,4.6,42.0,0.0,30.17,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.24,5.8
2016-01-21 11:51:00,33.1,9.2,40.0,0.0,30.17,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,5.8
2016-01-21 12:51:00,35.1,5.8,37.0,0.0,30.13,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.239999999999999,9.2
2016-01-21 13:51:00,35.1,5.8,35.0,0.0,30.11,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.779999999999999,3.5
2016-01-21 14:51:00,35.1,9.2,35.0,0.0,30.12,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.919999999999999,8.1
2016-01-21 15:51:00,34.0,3.5,40.0,0.0,30.13,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.7,10.4
2016-01-21 16:51:00,32.0,8.1,40.0,0.0,30.16,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4799999999999995,10.4
2016-01-21 17:51:00,30.9,10.4,42.0,0.0,30.18,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,5.8
2016-01-21 18:51:00,30.9,10.4,46.0,0.0,30.2,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.32,9.2
2016-01-21 19:51:00,30.0,5.8,47.0,0.0,30.21,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.640000000000001,4.6
2016-01-21 20:51:00,28.9,9.2,45.0,0.0,30.22,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.780000000000001,5.8
2016-01-21 21:51:00,28.0,4.6,45.0,0.0,30.22,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.08,4.6
2016-01-21 22:51:00,27.0,5.8,43.0,0.0,30.23,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.159999999999999,3.5
2016-01-21 23:51:00,26.1,4.6,41.0,0.0,30.25,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,3.5
2016-01-22 00:51:00,24.1,3.5,40.0,0.0,30.24,0.01,0.2,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.54,9.2
2016-01-22 01:51:00,23.0,3.5,44.0,0.0,30.24,0.01,0.2,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,4.6
2016-01-22 02:51:00,21.9,9.2,46.0,0.0,30.24,0.01,0.2,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.319999999999999,6.9
2016-01-22 03:51:00,21.9,4.6,46.0,0.0,30.25,0.01,0.2,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08,6.9
2016-01-22 04:51:00,21.0,6.9,50.0,0.0,30.25,0.01,0.2,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.54,13.8
2016-01-22 05:51:00,21.9,6.9,48.0,0.0,30.28,0.01,0.2,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.220000000000001,5.8
2016-01-22 06:51:00,21.0,13.8,48.0,0.0,30.3,0.01,0.2,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.28,9.2
2016-01-22 07:51:00,21.9,5.8,46.0,0.0,30.29,0.01,0.2,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.600000000000001,4.6
2016-01-22 08:51:00,23.0,9.2,44.0,0.0,30.29,0.01,0.2,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.52,10.4
2016-01-22 09:51:00,25.0,4.6,41.0,0.0,30.3,0.01,0.2,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.06,5.8
2016-01-22 10:51:00,26.1,10.4,39.0,0.0,30.28,0.01,0.2,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.76,11.5
2016-01-22 11:51:00,28.0,5.8,36.0,0.0,30.25,0.01,0.2,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.159999999999999,6.9
2016-01-22 12:51:00,28.9,11.5,36.0,0.0,30.22,0.01,0.2,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3,6.9
2016-01-22 13:51:00,28.9,6.9,35.0,0.0,30.2,0.01,0.2,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.839999999999999,6.9
2016-01-22 14:51:00,28.9,6.9,35.0,0.0,30.18,0.01,0.2,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3,5.8
2016-01-22 15:51:00,28.9,6.9,35.0,0.0,30.17,0.01,0.2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.6,3.5
2016-01-22 16:51:00,28.9,5.8,36.0,0.0,30.17,0.01,0.2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.600000000000001,6.9
2016-01-22 17:51:00,28.9,3.5,36.0,0.0,30.17,0.01,0.2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.0,9.2
2016-01-22 18:51:00,28.0,6.9,38.0,0.0,30.18,0.01,0.2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.000000000000001,6.9
2016-01-22 19:51:00,28.0,9.2,38.0,0.0,30.17,0.01,0.2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.459999999999999,5.8
2016-01-22 20:51:00,28.0,6.9,39.0,0.0,30.15,0.01,0.2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.460000000000001,6.9
2016-01-22 21:51:00,28.9,5.8,40.0,0.0,30.15,0.01,0.2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.460000000000001,8.1
